role	materialized_index	source_split	source_index	problem_sha256	normalized_record_sha256	source_category
train	27384	train	249714	e5004c1a3c29732aca8b141c6fa40f36ebd10ef2f8d2fd81b10fd70a519a693a	997215f6e5593464179997ed3b61871313f2102020df76679f2dd808e86bd53e	cn_k12
train	27385	train	112014	6bbfb1c11a80890bfce82221f464c93e292f691656e02ef317941897a0b92c2b	cd362076e45d23f3c0c045a93cf5575f1757fb5b4abaa45d785a0226a50e9d51	cn_k12
train	27386	train	362672	c1297a2efc41415f7ad74b612f518fbe0f5c896cff04c8005edf2a603269a9e1	1ceed4cdc29275b99b2156464addd7bb965b4d8fa34285638bf12326b1dd135e	cn_k12
train	27387	train	845362	78cb25d646fc6f4abe42fb8b0833890534236a8c3b12d0d6d11672a50055ad55	3efb94ec4ba0cd416379ae2a6497ea28a49da29541c3859337e5ea1359fa067c	olympiads
train	27388	train	447044	47a639aeeba0bf571dc71951f386787941f4bf346c576735639e3fb882f3a3e1	8ec5ac193c10f3f79f92ea7aafed2f5ad584326bbb7a303d302bd7f1caf04d5a	cn_k12
train	27389	train	233745	66295b332af0ca87b219a85e458088a0b3af5bb4408e20ffde742c34dc518be5	50796ac3952fee7340b1c40dc20b7c79008add80b7ff7c15ada5b5ab33a804a9	orca_math
train	27390	train	460524	178d1fa4e8f82a6f26504e7e22437ec09d2a33e9a0f6e1b2f36fccaebd75e820	755eec0c5d0f81c839dfe7e4e81c3b710d07728c6a799a4f0f8e83e6f16ea728	orca_math
train	27391	train	750042	c7edd14aa9e530c424802a7dbd95d37d6d9c2cd45037ce35b4a3a57b35645f28	ec6a67eef85a671b9df1876dfd295d2a08305134052a88eeda8ee66b94372246	synthetic_amc
train	27392	train	580838	50aa22a7bc622e543863c0b1dc1e9b9497693af70262a64473ab827e94d361a5	cebff4b9d3a1e60867b494a3d08a92f9dbb6bb5e257d5b89c2cc1eca3ff74218	orca_math
train	27393	train	368146	95d6e5e957f7e21e1d870c9e3abc9ddddfabdf51e63d33f6b7a8ef720321455f	5458df4559e586ddd5e7ae765f0fc28e73eaddb5c4ec61bfbdbcf8d5cf4449f1	amc_aime
train	27394	train	790385	faa37578ff501e875608d21d12b680529d0d12e27e16042ccd851d2d7412f276	6eb268f401691ff785f596e956ed178949bd006ba1206ee46e297aff8d4a0a75	cn_k12
train	27395	train	123510	8ed6d1974dfec97f132074e0be7d157e2c77ecda524c5fb2a4341db35342804d	836db4cb82aef7ef8e024a9e4bed59759f6d8f0cd2b51682a607249da76960b5	orca_math
train	27396	train	568381	5b5dd6273942eae2bd711098cb1422eb264050ad012926aad412622315d4f18d	fd7e20727295c1aee649d5cec3502325039ffdfb88a785b27f4e14b0dc3b5375	cn_k12
train	27397	train	536538	cc93f24cf1518d001ceea0fa73ee64b4a8eeff7c3f6d3a1bf61cce568caa3bcc	99277c169182186e46451d6395939f4abe078537ecc01ac759249fa5e0e50492	cn_k12
train	27398	train	252210	b0a0855b477a2c4a342afefc7337b4242bbd0d67e0ff7e0c6b77398359a84e25	c77f3c360664bffadf0145ae4e95bf41531128cec8a7c8cee67ccc4ef8d5cb79	synthetic_math
train	27399	train	185395	cd7ea802071e534fba83e0399b23ea929b4f0b2f0124871e37932d01ddbe9cf2	84c50e23d20b0acacfcfb2c0755a18fb03ee8613166f850f7a76bbe7e00b4be6	cn_k12
train	27400	train	620700	859e86419ead1dbb9c216c7f3323233e766770f02e03a0aa0a53223b6bc100d0	7d066c21bbf9a70820626cf59740a94cf03614c6fc353d920c020bd59ca4c7f4	synthetic_math
train	27401	train	27561	95060311339ee57847dff8befbe04e38dfed4cf897952bde3650dc7a0c6df686	15a9b911a6eb67233a2eb72e9b3c5d0dafd165a4bf4b849b52cc5a04372e1116	synthetic_math
train	27402	train	479245	ada20781db189efe5b6afd5f99dfc523b6687f3198742c83a3437df5d4705b15	e65bf3c134b88673982e0b20a7c14a7f3f8d6c24b2ca695dea19944d6e7e5ee8	synthetic_math
train	27403	train	86274	1df287c9f0bea4e5e55499320b598294b75414245bec4298019496bff8d9f6d3	a915aa79b41b9566f1461880bc2815cb51b4022dbfb92216ab4864191cb82090	cn_k12
train	27404	train	396511	7c3534ac9d309e08853f058238314dbc49d6b1e4fc797c6597e1c0f76264b564	ba0f0235ef1559c089ce272d3b6ab368f60da2ad3ed584f5aabdef2ec0037440	synthetic_amc
train	27405	train	105489	28173526fcaae7fa3eed776beabe22da43b6ea3ce5756c69fc669bf850dc7192	8154b90f1423c4eb02b33f3a92b9b56d52665a28ae075043ace39404386d926b	synthetic_amc
train	27406	train	494822	e5be392aa6566481685402792aff57ea4f12c1feaa31ac7cd4ea701d023a233a	28a5f32e2757571e34718c94665a56a636a56396b793c8bd7631f84b528a6911	olympiads
train	27407	train	383395	5bcb72d7001fd2f273fe75bf115f1d7a353546815667325d54eec718eb285f67	7f667d3c2ef07ad8ef7a8df3597e10ef6df92c82e2867beafa2f74d4fbe357a5	synthetic_math
train	27408	train	112877	f86d2ca7b420429aa076497d6c0ce89a2175ac8da16b874c275afea4d1bfe2ae	b5d4b7a9ac27efe18038a9f65e81325d3acd5963fc300193c9e0195ddb9f97a0	cn_k12
train	27409	train	360476	ab78704698543556984c1cb8264dc08a0bb1d60c0c9c6e3cdc5167d0d6b84df7	58e1452d489acb263e57a244096776cfe4677fe79349db3a28bd9be5453681c8	orca_math
train	27410	train	679515	1565f2559144294eae2225c0b9dd723969fe97c2396b3465cc42b30c18d36c86	5a4dd81183f574f09c3a9f42db4fbcaa95e87d41150965b2260a8781a606507a	synthetic_amc
train	27411	train	177342	222483dded7594d3f8b02fde175862c4bf0aaeb8f7903d5c59dc653e8fad65ac	3f52cd652197811f948c63def4625842a2fac750e276ca1af92a055b6277aa52	olympiads
train	27412	train	273827	267f8e50201389509a8e7e0f2daba1a6e573de8b2f78bbecc23160456b4193af	fc28c31887028d8e9c956da3daf271cc886d51750020e813623c4f742aa32388	synthetic_amc
train	27413	train	730887	21bac46a8c873f19fed230a7f9f676a2f51e10ac37169078d7baeeaeff8ee1f4	c3dadbd235bda3756a4c6684f967c488bcda2ff134db6cf9ed8949398f5622fb	olympiads
train	27414	train	726070	a07e4db94ab20558b73b116272f37a619cc12a3279bec5190a7e87b51dd4d303	6db5448201d7ab5e32926cf766fc3b307be6d422ec09c4833b847fa2a0401505	cn_k12
train	27415	train	475808	a19bb2f933705506dcaf18157632d9b9ed31f05ecfd049181bb36ba8e34a90dd	e06d415664f7feedba89675c0851980581974266495376b43983a08b2c5999f2	synthetic_amc
train	27416	train	626831	6a83558c656b41685fb04d938c0e349d1d4bd843815a538075a3e32290497336	a8ac3c56fa1f75e77810887d72cb858f7c746ba52fec60ff114458e884077c6c	synthetic_amc
train	27417	train	562952	1a1d403614a221ae6548ac58bf7adeb3c8e0bd10e8c85bf3d5f9f87aa0808146	4f69468b19697b76071abcc86f789f5d71e433ada0393010385e6cf7f20f548d	aops_forum
train	27418	train	550374	ee3654a19535ffdc1044bb77c5e5c42562aa7b110b122056432d01cf798a1148	2df4af00f0864bf450ad7be0e1b9523340aa79170ea55865060bd5b8402f40d6	cn_k12
train	27419	train	547648	c3ad5efc422fad868b071c5b83c4f75d96be35c0e1f30500102db4eb237bda9c	d8e0bc97873f07699c801673f8f5aebbebce79d07894590113c4b63ddbe6ee10	cn_k12
train	27420	train	701482	08e7cf88ed2b01b54b881f525671dd00d495aca70f96ce744cfce18921f23c8d	6b637e52fa37b9381053f2715a85f64e607c9ad173e86333f313d89cf7bfd810	orca_math
train	27421	train	630928	21a07523a235573c1d5b834e41319ab4715bc16391f62d1dc3fe4a7bed4279da	0a46fb676c22954e0c0adc8853151c8354867230a4ccaa0be63dd98525593f27	orca_math
train	27422	train	637212	f72a6ef597ab6efdc9e7184e939e4f0b84ed8af189b3592251ff9038f37156b2	a097a43b28c4d7e42cb4c03e51f9267ceec717537ed34698d1fcbad0f92f5d2e	olympiads
train	27423	train	511822	b390bdcba18e3e2fb0b2b2bf1942f851677b3e826e08766869ffb1ef295c9812	09230f220c0c45c1650446ffc0efe60198be88daa5722df04342fdbd4a5446c7	synthetic_math
train	27424	train	302080	974ee70ac8f5d0c11340329e04c38f7bac506e89cf593263094dc708cac0b8c2	044b69acedaf65615296b474666445baa1325ed2139929bdae8dde8836618a1b	olympiads
train	27425	train	443613	3463c7205b6b59b72c0febb40997f513469ec919d4587669f089331ce00c4f6a	52fd614d0df9bcaa6c3c80d9d1efa67f600fa6a5b4591f604c402a8009ff90cc	synthetic_amc
train	27426	train	261496	fcd1fb144312b17854ac9e5fb7543e725ff420fca0b507cb856164dfb58ce39c	465974fe4cdcf97e81960de818304c6147b72e4628c8e311344d13bc0d00d0e3	synthetic_math
train	27427	train	486144	b8ccbcc71d289f1078ca0938877c22002f138075f22ac48306214f10edf0d83c	623d3780c08df482cb7d53a981c093875eed7374ddb2716fc7b509678b14c89b	aops_forum
train	27428	train	642318	931343528a475120274ca0d712aa3ebb6052966a5e4c63ab0dc30f1bf21725f7	5142f7c45881429cacaa46e0e81cdd7e3ea6002a13530441c4e57bf5392eaf9b	orca_math
train	27429	train	330898	496be9e6fe044d766685d5330abe09481817bcb202ee7d85f510a9c4c38a4a79	048321b65119812f23d0b8c3917d4b2b3d6a6dec4fd2db6282b4de955b6da231	orca_math
train	27430	train	631310	dc7ac97f96098d2f39ba71432d330c6e9738d9de432b778b36e070bee6be0147	c84d0dc0f039486c6650e42953363bf596db4101a5aa00b37a843c32a4c3bdf5	synthetic_math
train	27431	train	764940	8f5006953ed2a1da9f6d961a8f5c8d27817bc0845e553ab530bf7b41e976463a	2b750a09a1bfbf7c4f977becc798969cc94d62ea55c95e7e17bc7109d070ee0d	synthetic_math
train	27432	train	689234	85938127345b839f9045748996fd86439586ce12b71f76970d7ac12e9cf2b89f	c8fbbda143603caaadd2e808c9e0882467b3609e0febd7f07d0051a9fda7e61e	olympiads
train	27433	train	378206	02184286868c4523e56f479a22dbf985c0471aa1fc2b8439d60cb3b7385c81d1	a211a162cbc88c6ecfb36fb611b024c6ad37344ef2fe2010a34a17962f937f41	cn_k12
train	27434	train	586951	8d49eed906ca706142d40eab7ddd751a8c82802d121f566000959340ee021941	ce8d188c87a4d9484451808ca5142a358d348ba0fc72c44518616fd6e495b22f	synthetic_math
train	27435	train	597622	bbe87cd112702d93084027534f62b7f54f38ae67a14d8f2179c2a062c539b230	e4cd1aba1950f762d27d64084346687d334cfbfb399ba30c1e6947e5a81948b1	synthetic_math
train	27436	train	456299	47d6d2b18f802b78419dde30652cdec7343a0abfc6d466dc2b05d969424e1354	14922cdd175ef1f8749811f732b6e6b161b8f95fe21ae8cb1eccdf27dbf5d906	cn_k12
train	27437	train	112784	abffaf60a83f11e1bb96d46a10152c89970870ca89f44126dba110011406c11d	51f67d7b52361ec8e9ec0171a9ffc34ca32a89036cb0b0be97c7165c63e21e3d	synthetic_amc
train	27438	train	157126	a16b812b901caa48350bdc6b39187461b629c999d166c74709d76ca452272cec	fb98b1a6641af6d7c8f8a4af7b41cf8c1597064b3220e7b9dfd8c8788c4e23e9	orca_math
train	27439	train	61429	5f569dfb330138517b7244e1501d3234c1232b20516c10f517afbc11cc3ded36	f84fd31582a9758e770907a460599718a7f5a2f468e696f932110fc32e579c25	orca_math
train	27440	train	724524	3d5fa8cd0aaee4b4b277520c88b3cd947d70712714a958433e8772c8a6e01338	0c3b03115fb78ae142042dc9790ddaeb9a02cec5937a143402db75b286b0aa39	cn_k12
train	27441	train	137312	c1586713384bb5754a79ea1da29b0e5bf73c717a360b9f0cdb2becce91320d25	55091c34ba6a448efea4df221161419c245b971d49aa6e8b5198e839450bdbb0	synthetic_math
train	27442	train	293054	3452b604c062210a8e54d7f07aa0a59b62b101eeab3e735acddca93b9e504ab9	34fad9fe735ce164a08ba29375021f4f72be2c0084c632916f4728f40e017a35	orca_math
train	27443	train	253690	78acfc07358bd46e3a0236e0dc5079af4c349105ed2c06a8cbced85d92e7c96e	db165e5dac128e66189b9c5f3a2b913eefe7f2d334e2d105848e3f3ed03432ec	cn_k12
train	27444	train	27605	924b3ad3ef345c8fe4927cd2ef156ea3195698a02558484a32d094ae99c1b651	90cb654a96cf7cd02c1c4849e99155599ef3301042e2d1c145011ae54a780c06	cn_k12
train	27445	train	296087	1c10054352b5f8b16e9b2e7e087ebba5711812562c838c73c6912d8bf1332f23	24ede86b2eb3dc8ede4a0a570cd0363d4f874465edc2ed4e1a3921ec4b938ee2	olympiads
train	27446	train	143061	ad1851f7f90e55597f45c8953453b453a32dc09cc8dd17b05b0d4df8b054b4f0	52dfb0b035c0130646b2d77d965b3698557851b77ccf947f3a0c99035f7cf990	olympiads
train	27447	train	165117	65ed0f0b59ebd543a0fbd9c17481c8c9e71917645b328e92e74dee5774003992	24a38c6dded61a96f28b53618f357e93c929e7e7766ac0618da66e12b83b14bd	olympiads
train	27448	train	62607	cd47e485e514bb18f1085868c5f90da29eb519130c07bb6b40bc54df1c8252ed	cd7bc5297a213e9fec6cd5dea4966180c8ef031e153a9da51c0e9454901879cb	synthetic_math
train	27449	train	595508	327817ca749507bfdb515cf859ba26be8c16b5af16111eb395ea1b9a4417d283	b483a977be937c1416e374001d4685c69a83cb5be935c8ec4c8dcccbc7c47bdd	orca_math
train	27450	train	475223	97570746cb7a9f5a70c76ef77e960e3e44bdffd3e782b2364d7b651a9e367c19	77ca28d3c58ead1c331e9756c0238fa176cd195dd9f3f8783c9af0218fb57fae	olympiads
train	27451	train	766864	24822772957c4c0dd9a19ef369f11af8b9c721786e278f2d09ceab6178a587d9	a9dd4a8b667c364b43125c85b0511d21515c2a5e624cb04f6ce0b15ad5025887	olympiads
train	27452	train	182402	ad47bed5b190012441ec00c122e7632034ef283362d269af1fea70169a03e063	eca246629369b71b91d9a526aa8a7a9f29ded1af5940929cc71cc34bc205f134	olympiads
train	27453	train	579331	66176ce88b56981aa16342ea95af6cf3defbdac6a09c7835aecc5c01549c340c	8b5af9743e85240a48d2042c7d060bde0152ed771d49368fb367ff7c43bb6f57	cn_k12
train	27454	train	267759	0fa1cef887fee40d8f3ae9c3511eaa928aadff2493c29588d52f3cc0c25e2b12	f899e8860fed3935a8e1263bca88775c7243cd1572528a7045ff385851d8f77a	cn_k12
train	27455	train	680846	4ce417785b05a74e3a739dfad3754f5b68dc48ec41e6840650c243316a4c4df2	7efbb2d2115ee612c8de52133297b8186a8588ffd573f9aee481d236a7823690	synthetic_math
train	27456	train	161173	dc79621db4394bd8be9dc98497ca92633b82240b6574fdffe08f007264a60415	9d50d186d2c33488815f187cb69048844aa8f0d6f461b4cf4d68a7d1e0c0593d	cn_k12
train	27457	train	325989	c73d99ed7c9957ea0cf7ab2a31557d2866aae2a397a80457574ce27a1b20a349	2399cd359de4791839fc3c8de1d040a2e7cefb27850b7b1b56f3a51ce7aedaa8	synthetic_amc
train	27458	train	758662	76a0f43ea2a7993b4e6d868150084e9f6353393b181d9b07142f7fba7ff7662b	4442c7695aaa1aac8ff4ee84cada4b54b48fa2b6aa8ddfebf2ed90abff3d9638	cn_k12
train	27459	train	174391	c283933bf3ccfe6abe90e98a1281c15e88b61937be9c61080a5121e00a6c2d44	2badb01b41c5d4b142bdef3c89e9568ab605d486f6c2c8b8ea0a4929c6f40b88	synthetic_math
train	27460	train	505008	b0b466e6b3acd21042c1b3f9616c2648bec0b8bc4e817cd8d3a25ea3404912fc	a613a8158fd8a4783d4786c4eb25f93c8b0d4b19c7972c11533589bdd62cc7af	synthetic_amc
train	27461	train	224822	cb30e966cbc52cd3b694cdc846b2b0748ad5b0c0978a61bccdd97fc58408e7cd	5362ca4c0b8a3f47c28c5d129f03da6a5d6dbdb83882362a0f748d3523958bf5	cn_k12
train	27462	train	733191	5261db148a1396047e1dd4f89b9aca478c0d2d0752f418f9b1e9f72396d767a2	fb867a13c148cfb1ab9603202b2769dde9b6de4a9d376bb9226a8058bf5100f5	cn_k12
train	27463	train	175944	15af6dc4b6085fa97817b8165d4371d07d555f8239dc2baab520ebdf7be312b9	a0f5d565844e4df637d6e8bc4e3ba42e7bcac562249286616bcb3acdf4bb52e8	aops_forum
train	27464	train	616302	f17556eb8ad235172269fdf472116c8fcb35682826565e30c25359933fd8b2b2	929527ef7078cc74c69b7006f176a3ca63e2b7e13b738568359b5d06a4abfda3	synthetic_amc
train	27465	train	409152	9f9886418c6a467ce3a3bdf58eb59399d90034cd9c89527ce4ef8917cdbdfbab	da05bcc0fcf0f86ddcaf6ec3103f677dc9064e940d33b4a6c95093d368396994	cn_k12
train	27466	train	515726	a04f45034e406e78ddcdf48f9dd6b7fb09b4fa836e3735db57ce904bd78124d3	a4f113a7f959159b65bfd80c8af648f39bba46dc6ac10d16ab551f6e5f42e19f	orca_math
train	27467	train	404937	9d7518a337c58cd502607056d7285892f54d9ffa77ca8876ed2da1581de000ed	5475bdb53cb33665a9fd6fd21961f2d4361009691919ac994e6b4361924ffcc3	amc_aime
train	27468	train	468583	d1407857b11d84233e3fc49191a5bd73da81d3e4d0f2e8a5243fc823603c4002	1c01e433edff3ef0a6c3379d88e956057d50138121647f8000076d10e3e889ae	synthetic_math
train	27469	train	837368	e864ccd98af8cbc001c28cb976effd5d3d23e470c3d8251cc7a0f9ee97f2e201	d44482aaff5d8b136d3367d7e747afac67231ef2e810daa209904f31953f1598	orca_math
train	27470	train	562766	c84d925a842c90e88a2a79d2d5eefd18cb60507ca9523ca3c75b67ec9a19bfde	ff5ee8d5cafa99ad93d35bd0909360d695e778787813d15c677dfd0a7fe9e7f2	cn_k12
train	27471	train	296421	3d770b32d708ab099c4a93e723ef22c86f9dfdc4e981fb50933ab39ec60246c8	a3716c66a090303535514e361b154b2dfe3e64cbcd2e6e90bbe9370acd97e12f	synthetic_math
train	27472	train	458576	3aecf1c631fc7d902d43b4acffa856882d8ced05902d7db5bfc062e5d5d4c9de	7dd3a38d75828594a9b7da8fa6a9f9f48d38dec4b6f18052919c14ce1485d452	aops_forum
train	27473	train	240353	b9ec6a19e0d7f1151021aeea6f40f278f64b27cf86201aa6b27853e6cd0d3eb6	50002d2ab458ab95acb7c1b20eff1efe38974c11e96a1647208b81406a3b412d	aops_forum
train	27474	train	618529	add87f5ed0f876d9ff3aeb1b066be67931880924148b6fbcd2dba1fe17c6ef20	1862b82b1eea290af8aa19a60575fafd6597a314c1ee43aa8f4a1cfa30456258	orca_math
train	27475	train	301331	f79349a581f4f8e4cec446fe86e08d7f73687815f2803bad41964d92b1549ba2	3423ed69fb0f3ce319c4d3ca4590a5b150d271d7a996178e2ed77b818857c8cc	olympiads
train	27476	train	120609	a5c1dee4f6e46e38a6764b99fded5b14d06787247775361bb6abbf1a34bfe5da	fccc54c63f408860624cd3500bc14434f7bfdf4e4b2560a1b773cedd9e3635ad	cn_k12
train	27477	train	217586	1d1279fbf4adc327d7afb56212d854269dd4bac1807a996a3b931adf6e81d153	b518e180e7b0d51df4f9f9d1c85ef968860349bd4688a7bf0728b4a8677765f4	synthetic_math
train	27478	train	205087	22bcc1fba1ca0d20ec97b7706ee833ecb19cdd6e897c910c378ec3484f6faa04	c54b7e21bf157f749c81db581e5f41f05bb5d813562c8857c84fe08619885c49	aops_forum
train	27479	train	628075	5a72e4c31097c27b5d8ef5a59be1ef9efc6786ec0e5b263c48f650fec98e084b	f73c87c8e78e0a3995284d4b9962a46482e341c3c864254db563e400adfc2e4f	orca_math
train	27480	train	476053	0b94451f71aa6839ce7cbb16ed0efc99b3a78ac4f3c213a82df9e8218020a827	06e00d690ecc470e7d58f82e03cdcfe0cd57835e1d33d5a53d1ab689b2e10b11	aops_forum
train	27481	train	119718	9bf30b0d4de0cd70f865e8efe708e3e1925dd4ca5f66a2da4a807b902a8f6fb4	42acbab3136cf43de6f977373c5258669bf7a761f230eade60b7a421de48fc3f	cn_k12
train	27482	train	339860	0e066b844236567b957fcae8e0f258c20b173e1a9ea40298a49486586f1e80c2	30c0879d6bb42943b7802ce64c225efd66becdcb23cf284b8465651c876b832d	math
train	27483	train	76204	ffec5c029d0466bc3805d436fd97b344213497fe39964d57118f9f070dc91f0b	6d7ff6cfcf6198d7f9452acc522da2fb73ebc088bb7bb70be01658f76f181cf4	orca_math
train	27484	train	356606	414cb3d010959a60285f527e7ec42c4c2ab00470666fab5bd105a33282409bc3	5571cf59ab6dbdec751cca8c2129fb86ba03af781c2d7b4a70149e3500d55d41	olympiads
train	27485	train	73478	c9d1384b8986f4a9261f06ef2e94ddc5e87e6b87dfbbd79085408372176c4b67	1ae153dfb64afd415f66f373359946912e170bc7387d2686dc6ca77f84f02e60	cn_k12
train	27486	train	56372	fb49ace675929c7828646c0a26832544ab8c3fe34f8f324fb12d1dea566b6b07	d31c8c4ae39611ee5a4f22ba8d161e3e383aa5b3a5d59e469f1a0aa7b7989347	synthetic_amc
train	27487	train	548916	60d243f9974c4f05c780bf7f1829566e8746dc73da79da5aeca8b599e7e41417	fcafc6fc808853a55eb66e9d73c899754bd131d42c6bc1c2535977876c50f22b	cn_k12
train	27488	train	451732	3ea5b7f124d420062e898955ec05357b0232fdba24e8da90da1a05d0221ee669	36dd651f251218932fd021631187eb566221617ef3c7014fef30e6e693ec62aa	cn_k12
train	27489	train	725768	2831f8f8345f5dbcda3a8a0c82889edeb8ae85f480757a5a2da6eae70e7e7a36	81c9d4a3627059698bbf3784cac7d786ce7401f02a7419280976f9fa869d22dc	orca_math
train	27490	train	199861	ac2c34ada8b43e803eb86b13e517007d6e2ccdf057618ebaf1ddfc62d809feeb	d8b3006cdd360db1d39551b10a334c584f88b29297721a9fff31a3adc3c95761	cn_k12
train	27491	train	821789	314068278e37add9cb2ddd3ae4bb36b0576bab0622e16f47f22450d9d2be3d59	2af76187a2c5aefc45c197a1669ae3fe42045c601da582e3d3f5372ecb343e9d	orca_math
train	27492	train	749221	021fd48aff17cd268250025e6ac1a540c00350e5235f4cb6f6d55316d2e9cb4c	ca1e2b15306163cb70e26f5c0f55fbeabe6a964736f28466dafdb3fd2fc3285e	cn_k12
train	27493	train	324735	ee9457f4ea996cd3b41d971ca167d5d7f6d04c78719c88fb5244cbfc94da2e6d	d56a0f8ba93f60031526b8ea3d76143d791334fe6b90b89bc4cace7c380c1e01	cn_k12
train	27494	train	265419	94e212e847aa616d6342eb47ca262acd64f4be5610692931f4a1d5eaa70c05f1	85c92590bf7f8c35c42e1e788ea61fa57b7631684621f9a0de8f47ed762b1c5a	cn_k12
train	27495	train	51053	868fb0788e1da2f2e7c71b2ca9c3de18b53630e6e0f58bacfd19ae36d55b9f89	eff82131c4b7382bf33da600fee44132fb9868eefdaf4591357d16a906181348	synthetic_math
train	27496	train	432141	e95b029b063762bf5b5ccb998b63588355e5df19827bf9abb3cad6c609a28b0e	11956b2cb00c5bc2e7aa3802a02edaa48992adb4d92148d142de37832c3ba163	synthetic_math
train	27497	train	756194	6e39b532ec90ad328756515a8e71c6473f1339aeaa864fdb3b70f919f5325ddf	43b3d3a4f2e198f0459b1e73649b4753f778cdf3a51927e5de435cca1e8d2a70	orca_math
train	27498	train	782208	752cf2d27e54bc5c93d0a8487fbea901346e0594521ee09f599513a1ad735bc1	e6ece06d0216e7d5d39f1c032397d5ccf7245e2eddebba1e1b3c640e6b73eb2f	cn_k12
train	27499	train	666837	810389e667cd3f98759ba3fa1d8b54fb12caafa18f97e8f6635fa5f718978a1f	46283f146562cb2c26232274aae70c11cddd5942bb0d7d1dbf0679a05ad8b1bc	orca_math
train	27500	train	470280	28119a8412545a77ec5efd670ce26f3ed9f39be0badc13b47fa9e629ea4ccc90	3c4a2b95f29fdc1a14db9218065f4893d593ceaa15f1d994c26fd0dd10f7b2e0	olympiads
train	27501	train	723842	bc62c805b29a4da58287a1c8cd57cf600ccf507dea4ffb9c22680c86e3051632	c1e74c313f375e3b7c2983eaf214e0f2a0814cb9ad8d739923f8883e2ad95dea	cn_k12
train	27502	train	234998	92395c1405fd87e22f0a75f7ace660188bc674f89d1f7048b1a3f038448200f9	0be06271487272765984ce552ab1541d47103e797c1ed817f38af028f75b8c40	olympiads
train	27503	train	310412	b088d0e61b34e9a16db43c3872c32543181392ff106e3c8a23f0a15a52179bbb	33b30dc0eeaa9b7cee23fd709243491bd49a7b6e7f6a2e90effc4fb863d6299c	synthetic_math
train	27504	train	27665	be402bc133c8fb4aa536cd5b7950842ac67e84ae868fc155620ba0816ce97854	e9642b86b81f9435a4a9c6f709cb2f1c843c652be93023b6400463dd15ca1a4d	synthetic_math
train	27505	train	382033	a4df72eba4f31d44bed13b660e197ce7011cc69716048dc4c6da3c50be13c4d4	72aca90d10bdaea4d2b89352c40f2f1ace9aebbb6ea83f272599836fbd5c476a	orca_math
train	27506	train	582777	15d26295c675ca047e1be6f19a966701520ade1d1f43932130b7df16af465af2	c3d8b0aec99677bdb69c7a1c2d76f1a61751a19003f73f5c3e6974762e5273b5	synthetic_math
train	27507	train	496981	881937cb015bb373cbe7416dda4d348f0812f242b014c8a46102dbc51811183d	74833a00d51a5609819bbafeb52da6a45b374e3928473325a485a4606ee66396	synthetic_amc
train	27508	train	748433	7aa48fc78abf1e25e5d8992e22b9908295e6f1eb8bdb1d94f94f3a56b057d8ef	a272dc3eaff36722c21d930cc05af93d8f3fe83045328a37e359f40594bf06a5	olympiads
train	27509	train	689383	3413c160d8a76b9243d14bb81b0207b6382b2ce79a126acdbdd7d41b988332c2	431bd7ca87493a88de8882734b133b919d7676c5139ebd92644da26d8b38b421	olympiads
train	27510	train	684852	d0ef6ee4398181cd953e9cd9dcc71a939251b58b16e46a84e0c76b6f4c1cd393	ba148104d7a3bbf03526205815778d0031122604ee5cfb9b35f1a087e55ea82a	cn_k12
train	27511	train	567876	03eba64b32ee3191fb4a87a82bd8d6fd0c282b77497cced0bc62efc90a11c160	63902d03846459284e9e324f250d256c75542a7d256952ba4f79274f7d5dd3e4	synthetic_amc
train	27512	train	138563	33a3d1210057588348c804e419cbfc6d9a9b629b13f3be3917691f80674ae5e1	35599d665f0d6b2f27fe5a3c33fd15984ac711af9a1befda6196e79e8a71794a	olympiads
train	27513	train	458342	68dd7b8428fcef0e8d73850018ac2020579ac6d515458bfe56031d4591411d19	8a57fbe81a721857a379a9d26614845d548c1a11afa4fc5ac97eb88db4e4add9	cn_k12
train	27514	train	812050	7c7eb3f9a41b04c210b027833ff2eb6bb19b281882f64a6f8f95dfd6cf4247ce	4e12358059dcff51b5b1d0f7ad884d48d8dd40b8da8a18bb0735a7e4f9fe4f05	cn_k12
train	27515	train	634698	950622985eddfc2af31e2fbe3c4656b7bb0dc8ee9980ac51ea5a26088b6c80d8	1992ddcb7a5527497eac7a2d416a045cca063cf46e92b1556ce8c50c03fb39e6	cn_k12
train	27516	train	561897	7eeda6bbbf9d00b22ba0c885ab1434fd3254bc448e342d5226210c2abc4e1565	b40ee7141cc34aef34d08010109d8cb3651bbc3e420866778b7c6d4c5dd4e88e	synthetic_amc
train	27517	train	27678	7de5e7524974c5f6f48272e3037f5cd9767b0d13cb3801e340175f9f2a5dc67d	86abb42dfc462b9868e03c06a9de1672ada952fe60305b59c7b7dcc79cd03f8f	synthetic_math
train	27518	train	612117	65f2fdb0ce3ca7e264d242028029bd78553d829ad3b37121078439c0d2b83e05	72fe7261823606bc29a858129131ea3e0b42a615144a565a7c1d05aeebc50696	olympiads
train	27519	train	742917	eedccbe4a14585689497617eb0b85c14221703a4fc644f267d69df8d86f80cf9	4fbfa64eae9c0f841d156809d1b0e5c7a4e6a7ab3001f07d9a772ec8a53ff783	orca_math
train	27520	train	199434	8130d1881947e6e83a4b5dc7bfbce81908afaa456a26a7a6ffe86689bd6d8332	83bf508994c62660caece1b6db3829d61d9c2443f34cb341ace67d00e3c011a1	synthetic_math
